Document_ID,Topic,Text,Top_Keywords
798,22,北京市教委 紧急通知 停止 暑期 托管 体育训练 入校 活动 全力 做好 台风 杜苏芮 应对 工作 坚决 确保 广大 师生 生命财产 安全 市教委 发布 紧急通知 明确要求 单位 高度重视 立即 部署 强降雨 天气 应对 工作 坚持 人民 至上 生命 至上 树牢 底线 思维 极限 思维 时时 放心不下 责任感 最高 标准 严要求 最强 举措 全力 做好 台风 杜苏芮 暴雨 洪水 防御 各项 工作 严格 落实 安全 制度 各项 安全措施 履行 属地 管理 责任 单位 安全 主体 责任 确保 各项 安全 防范 工作 落实 到位 单位 密切 关注 预警 信息 严格执行 预警 响应 要求 预警 响应 规定 基础教育 阶段 学校 及时 停止 学校 入校 活动 包括 暑期 托管 在校 活动 体育训练 社会 实践 暂停 线下 课外 培训 室外 教学 研学 夏令营 活动 妥善安置 安全 转移 相应 滞留 人员 高等教育 学校 暂停 校内 学术交流 活动 停止 校外 实习 实践 活动 已经 在外 集体 活动 出行 出差 师生 做好 安全 提醒 做好 防范 对应 工作 妥善安置 安全 转移 相应 滞留 人员 直属单位 做好 房屋 安全 用电 安全 及防 倒灌 防范 应对 工作 单位 加强 项目 强降雨 防范 应对 工作 暂停 室外 施工 项目 单位 迅速 采取行动 提前 做好 应对 强降雨 防范措施 单位 迅速 组织 一次 建筑 房屋 安全检查 削坡 建房 在建 工地 危旧房屋 建筑设施 设备 临时 搭建 户外 标识牌 地下 空间 设施 进行 隐患 排查 防止 深基坑 塌方 堆土 滑坡 高空 坠物 雨水 倒灌 突发事件 加强 巡视 巡查 力度 及时 消除 各类 安全隐患 单位 严格 带班 值守 制度 妥善处置 突发事件 单位 加强 应急 值守 工作 坚持 领导 带班 保证 信息 畅通 及时 掌握 辖区 单位 安全 情况 加强 信息 报送 工作 发生 安全 问题 突发事件 及时 市教委 相关 部门 报告 迅速 采取 应对 措施 做到 漏报 误报 瞒报 最大 限度 减少 人员伤亡 财产损失,"安全, 工作, 单位, 预警, 做好"
799,8,暴雨 出行 避险 遇到 洪水 一文 详解 今年 台风 杜苏芮 今天 上午 减弱 热带 低压 中央气象台 停止 编号 杜苏芮 停止 编号 代表 危险 解除 减弱 低压 环流 一路 北上 副热带 高压 外围 暖湿气流 结合 华北 黄淮 多地 带来 风雨 天气 此轮 强降雨 影响 范围 有多广 遭遇 强降雨 一文 解析 此轮 强降雨 影响 范围 有多广 杜苏芮 残余 环流 一路 北上 华北 黄淮 省份 陆续 受到 影响 局地 现特 大暴雨 京津冀 遭遇 极端 降雨 预计 累计 降雨量 毫米 以上 降雨 面积 万平方公里 影响 人口 北京 南部 河北 中西部 山西 东部 河南 北部 部分 中小 河流 有超 警戒 或超 保证 水位 气象 风险 北京 西南部 河北 西部 山西 东部 太行山 山地区 发生 山洪 地质灾害 气象 风险 河北 石家庄 邢台 保定 山区 局地 风险 北京 天津 河北 中南部 河南 北部 发生 城市 内涝 农田 渍涝 风险 为此 中国气象局 启动 重大 气象 灾害 暴雨 一级 响应 遭遇 强降雨 强降雨 导致 路面 湿滑 能见度 下降 公众 出行 需注意 交通安全 驾车 行驶 遇到 风雨 尽快 安全 车上 人员 尽快 撤离 安全 地带 请勿 涉水 行车 避免 前往 山区 河道 地质灾害 隐患 区域 活动 执勤 快递 户外工作 人群 做好 安全 防护 不要 高大 建筑物 广告牌 临时 搭建 大树下 停留 山区 山区 山洪 滑坡 崩塌 泥石流 次生 灾害 风险 极高 公众 避免 前往 山区 河道 地质灾害 隐患 区域 中国 天气,"河北, 北京, 毫米, 地区, 北部"
800,22,台风 杜苏芮 厉害 北京 台风 杜苏芮 影响 连降 暴雨 群众 工作 生活 带来 不便 北京 不愧 首都 人性化 做法 感受 城市 温度 温暖 非必要 要求 员工 真正 提现 党和国家 人民 群众 关心 单位 基层 社区 工作人员 提醒 广大 市民 远离 河道 提防 流域 洪水 滑坡 泥石流 辛苦 幸福 千万家 温馨 周到 提示 有条不紊 行动 提现 相关 人员 辛苦 付出 停止 室内外 文化 体育 娱乐活动 做好 相关 人员 安全 疏散 工作 学校 停止 全部 线下 教学活动 野外 教学活动 培训 机构 停止 全部 线下 培训 活动 妥善安置 安全 转移 相应 滞留 人员 大雨 无情 有情 工作人员 减少 工作 负担 配合 行动 做好 安排 暴雨 带来 损失 降到 最低,"安全, 工作, 单位, 预警, 做好"
801,8,暴雨 出行 避险 遇到 洪水 一文 详解 今年 台风 杜苏芮 今天 上午 减弱 热带 低压 中央气象台 停止 编号 杜苏芮 停止 编号 代表 危险 解除 减弱 低压 环流 一路 北上 副热带 高压 外围 暖湿气流 结合 华北 黄淮 多地 带来 风雨 天气 此轮 强降雨 影响 范围 有多广 遭遇 强降雨 一文 解析 此轮 强降雨 影响 范围 有多广 杜苏芮 残余 环流 一路 北上 华北 黄淮 省份 陆续 受到 影响 局地 现特 大暴雨 京津冀 遭遇 极端 降雨 预计 累计 降雨量 毫米 以上 降雨 面积 万平方公里 影响 人口 北京 南部 河北 中西部 山西 东部 河南 北部 部分 中小 河流 有超 警戒 或超 保证 水位 气象 风险 北京 西南部 河北 西部 山西 东部 太行山 山地区 发生 山洪 地质灾害 气象 风险 河北 石家庄 邢台 保定 山区 局地 风险 北京 天津 河北 中南部 河南 北部 发生 城市 内涝 农田 渍涝 风险 为此 中国气象局 启动 重大 气象 灾害 暴雨 一级 响应 遭遇 强降雨 强降雨 导致 路面 湿滑 能见度 下降 公众 出行 需注意 交通安全 驾车 行驶 遇到 风雨 尽快 安全 车上 人员 尽快 撤离 安全 地带 请勿 涉水 行车 避免 前往 山区 河道 地质灾害 隐患 区域 活动 执勤 快递 户外工作 人群 做好 安全 防护 不要 高大 建筑物 广告牌 临时 搭建 大树下 停留 山区 山区 山洪 滑坡 崩塌 泥石流 次生 灾害 风险 极高 公众 避免 前往 山区 河道 地质灾害 隐患 区域 中国 天气,"河北, 北京, 毫米, 地区, 北部"
802,8,暴雨 出行 避险 遇到 洪水 一文 详解 今年 台风 杜苏芮 今天 上午 减弱 热带 低压 中央气象台 停止 编号 杜苏芮 停止 编号 代表 危险 解除 减弱 低压 环流 一路 北上 副热带 高压 外围 暖湿气流 结合 华北 黄淮 多地 带来 风雨 天气 此轮 强降雨 影响 范围 有多广 遭遇 强降雨 一文 解析 此轮 强降雨 影响 范围 有多广 杜苏芮 残余 环流 一路 北上 华北 黄淮 省份 陆续 受到 影响 局地 现特 大暴雨 京津冀 遭遇 极端 降雨 预计 累计 降雨量 毫米 以上 降雨 面积 万平方公里 影响 人口 北京 南部 河北 中西部 山西 东部 河南 北部 部分 中小 河流 有超 警戒 或超 保证 水位 气象 风险 北京 西南部 河北 西部 山西 东部 太行山 山地区 发生 山洪 地质灾害 气象 风险 河北 石家庄 邢台 保定 山区 局地 风险 北京 天津 河北 中南部 河南 北部 发生 城市 内涝 农田 渍涝 风险 为此 中国气象局 启动 重大 气象 灾害 暴雨 一级 响应 遭遇 强降雨 强降雨 导致 路面 湿滑 能见度 下降 公众 出行 需注意 交通安全 驾车 行驶 遇到 风雨 尽快 安全 车上 人员 尽快 撤离 安全 地带 请勿 涉水 行车 避免 前往 山区 河道 地质灾害 隐患 区域 活动 执勤 快递 户外工作 人群 做好 安全 防护 不要 高大 建筑物 广告牌 临时 搭建 大树下 停留 山区 山区 山洪 滑坡 崩塌 泥石流 次生 灾害 风险 极高 公众 避免 前往 山区 河道 地质灾害 隐患 区域 中国 天气,"河北, 北京, 毫米, 地区, 北部"
803,8,暴雨 出行 避险 遇到 洪水 一文 详解 今年 台风 杜苏芮 今天 上午 减弱 热带 低压 中央气象台 停止 编号 杜苏芮 停止 编号 代表 危险 解除 减弱 低压 环流 一路 北上 副热带 高压 外围 暖湿气流 结合 华北 黄淮 多地 带来 风雨 天气 此轮 强降雨 影响 范围 有多广 遭遇 强降雨 一文 解析 此轮 强降雨 影响 范围 有多广 杜苏芮 残余 环流 一路 北上 华北 黄淮 省份 陆续 受到 影响 局地 现特 大暴雨 京津冀 遭遇 极端 降雨 预计 累计 降雨量 毫米 以上 降雨 面积 万平方公里 影响 人口 北京 南部 河北 中西部 山西 东部 河南 北部 部分 中小 河流 有超 警戒 或超 保证 水位 气象 风险 北京 西南部 河北 西部 山西 东部 太行山 山地区 发生 山洪 地质灾害 气象 风险 河北 石家庄 邢台 保定 山区 局地 风险 北京 天津 河北 中南部 河南 北部 发生 城市 内涝 农田 渍涝 风险 为此 中国气象局 启动 重大 气象 灾害 暴雨 一级 响应 遭遇 强降雨 强降雨 导致 路面 湿滑 能见度 下降 公众 出行 需注意 交通安全 驾车 行驶 遇到 风雨 尽快 安全 车上 人员 尽快 撤离 安全 地带 请勿 涉水 行车 避免 前往 山区 河道 地质灾害 隐患 区域 活动 执勤 快递 户外工作 人群 做好 安全 防护 不要 高大 建筑物 广告牌 临时 搭建 大树下 停留 山区 山区 山洪 滑坡 崩塌 泥石流 次生 灾害 风险 极高 公众 避免 前往 山区 河道 地质灾害 隐患 区域 中国 天气,"河北, 北京, 毫米, 地区, 北部"
804,8,暴雨 出行 避险 遇到 洪水 一文 详解 今年 台风 杜苏芮 今天 上午 减弱 热带 低压 中央气象台 停止 编号 杜苏芮 停止 编号 代表 危险 解除 减弱 低压 环流 一路 北上 副热带 高压 外围 暖湿气流 结合 华北 黄淮 多地 带来 风雨 天气 此轮 强降雨 影响 范围 有多广 遭遇 强降雨 一文 解析 此轮 强降雨 影响 范围 有多广 杜苏芮 残余 环流 一路 北上 华北 黄淮 省份 陆续 受到 影响 局地 现特 大暴雨 京津冀 遭遇 极端 降雨 预计 累计 降雨量 毫米 以上 降雨 面积 万平方公里 影响 人口 北京 南部 河北 中西部 山西 东部 河南 北部 部分 中小 河流 有超 警戒 或超 保证 水位 气象 风险 北京 西南部 河北 西部 山西 东部 太行山 山地区 发生 山洪 地质灾害 气象 风险 河北 石家庄 邢台 保定 山区 局地 风险 北京 天津 河北 中南部 河南 北部 发生 城市 内涝 农田 渍涝 风险 为此 中国气象局 启动 重大 气象 灾害 暴雨 一级 响应 遭遇 强降雨 强降雨 导致 路面 湿滑 能见度 下降 公众 出行 需注意 交通安全 驾车 行驶 遇到 风雨 尽快 安全 车上 人员 尽快 撤离 安全 地带 请勿 涉水 行车 避免 前往 山区 河道 地质灾害 隐患 区域 活动 执勤 快递 户外工作 人群 做好 安全 防护 不要 高大 建筑物 广告牌 临时 搭建 大树下 停留 山区 山区 山洪 滑坡 崩塌 泥石流 次生 灾害 风险 极高 公众 避免 前往 山区 河道 地质灾害 隐患 区域 中国 天气,"河北, 北京, 毫米, 地区, 北部"
805,22,北京市教委 紧急通知 北京市 发布 暴雨 红色 预警 信号 防汛 指挥部 启动 全市 防汛 红色 一级 预警 响应 北京市教委 发布 紧急通知 明确要求 基础教育 阶段 学校 及时 停止 学校 入校 活动 包括 暑期 托管 在校 活动 体育训练 社会 实践 暂停 线下 课外 培训 室外 教学 研学 夏令营 活动 具体 通知 如下 北京市 发布 暴雨 红色 预警 信号 防汛 指挥部 启动 全市 防汛 红色 一级 预警 响应 气象 水利部门 预测 今年 台风 杜苏芮 云系 影响 预计 夜间 夜间 本市 出现 大暴雨 西部 南部 大暴雨 全力 做好 台风 杜苏芮 应对 工作 坚决 确保 广大 师生 生命财产 安全 北京市教委 发布 紧急通知 明确要求 单位 高度重视 立即 部署 强降雨 天气 应对 工作 坚持 人民 至上 生命 至上 树牢 底线 思维 极限 思维 时时 放心不下 责任感 最高 标准 严要求 最强 举措 全力 做好 台风 杜苏芮 暴雨 洪水 防御 各项 工作 严格 落实 安全 制度 各项 安全措施 履行 属地 管理 责任 单位 安全 主体 责任 确保 各项 安全 防范 工作 落实 到位 单位 密切 关注 预警 信息 严格执行 预警 响应 要求 预警 响应 规定 基础教育 阶段 学校 及时 停止 学校 入校 活动 包括 暑期 托管 在校 活动 体育训练 社会 实践 暂停 线下 课外 培训 室外 教学 研学 夏令营 活动 妥善安置 安全 转移 相应 滞留 人员 高等教育 学校 暂停 校内 学术交流 活动 停止 校外 实习 实践 活动 已经 在外 集体 活动 出行 出差 师生 做好 安全 提醒 做好 防范 对应 工作 妥善安置 安全 转移 相应 滞留 人员 直属单位 做好 房屋 安全 用电 安全 及防 倒灌 防范 应对 工作 单位 加强 项目 强降雨 防范 应对 工作 暂停 室外 施工 项目 单位 迅速 采取行动 提前 做好 应对 强降雨 防范措施 单位 迅速 组织 一次 建筑 房屋 安全检查 削坡 建房 在建 工地 危旧房屋 建筑设施 设备 临时 搭建 户外 标识牌 地下 空间 设施 进行 隐患 排查 防止 深基坑 塌方 堆土 滑坡 高空 坠物 雨水 倒灌 突发事件 加强 巡视 巡查 力度 及时 消除 各类 安全隐患 单位 严格 带班 值守 制度 妥善处置 突发事件 单位 加强 应急 值守 工作 坚持 领导 带班 保证 信息 畅通 及时 掌握 辖区 单位 安全 情况 加强 信息 报送 工作 发生 安全 问题 突发事件 及时 市教委 相关 部门 报告 迅速 采取 应对 措施 做到 漏报 误报 瞒报 最大 限度 减少 人员伤亡 财产损失 来源 北京日报,"安全, 工作, 单位, 预警, 做好"
806,36,十渡 镇三渡 洪水,"洪水, 流域, 预警, 蓝色, 永定河"
807,8,遇到 洪水 一文 详解 今年 台风 杜苏芮 今天 上午 减弱 热带 低压 中央气象台 停止 编号 杜苏芮 停止 编号 代表 危险 解除 减弱 低压 环流 一路 北上 副热带 高压 外围 暖湿气流 结合 华北 黄淮 多地 带来 风雨 天气 此轮 强降雨 影响 范围 有多广 遭遇 强降雨 一文 解析 此轮 强降雨 影响 范围 有多广 杜苏芮 残余 环流 一路 北上 华北 黄淮 省份 陆续 受到 影响 局地 现特 大暴雨 京津冀 遭遇 极端 降雨 预计 累计 降雨量 毫米 以上 降雨 面积 万平方公里 影响 人口 北京 南部 河北 中西部 山西 东部 河南 北部 部分 中小 河流 有超 警戒 或超 保证 水位 气象 风险 北京 西南部 河北 西部 山西 东部 太行山 山地区 发生 山洪 地质灾害 气象 风险 河北 石家庄 邢台 保定 山区 局地 风险 北京 天津 河北 中南部 河南 北部 发生 城市 内涝 农田 渍涝 风险 为此 中国气象局 启动 重大 气象 灾害 暴雨 一级 响应 遭遇 强降雨 强降雨 导致 路面 湿滑 能见度 下降 公众 出行 需注意 交通安全 驾车 行驶 遇到 风雨 尽快 安全 车上 人员 尽快 撤离 安全 地带 请勿 涉水 行车 避免 前往 山区 河道 地质灾害 隐患 区域 活动 执勤 快递 户外工作 人群 做好 安全 防护 不要 高大 建筑物 广告牌 临时 搭建 大树下 停留 山区 山区 山洪 滑坡 崩塌 泥石流 次生 灾害 风险 极高 公众 避免 前往 山区 河道 地质灾害 隐患 区域 中国 天气,"河北, 北京, 毫米, 地区, 北部"
808,35,专业人士 解答 北京 安排 北京 新闻广播 张博 北京 新闻广播,"北京, 洪水, 预警, 发布, 蓝色"
809,22,北京市教委 停止 暑期 托管 体育训练 学校 入校 活动 北京市 发布 暴雨 红色 预警 信号 防汛 指挥部 启动 全市 防汛 红色 一级 预警 响应 气象 水利部门 预测 今年 台风 杜苏芮 云系 影响 预计 夜间 夜间 本市 出现 大暴雨 西部 南部 大暴雨 全力 做好 台风 杜苏芮 应对 工作 坚决 确保 广大 师生 生命财产 安全 市教委 发布 紧急通知 明确要求 单位 高度重视 立即 部署 强降雨 天气 应对 工作 坚持 人民 至上 生命 至上 树牢 底线 思维 极限 思维 锚定 不死 人少 伤人 损失 目标 时时 放心不下 责任感 最高 标准 严要求 最强 举措 全力 做好 台风 杜苏芮 暴雨 洪水 防御 各项 工作 严格 落实 安全 制度 各项 安全措施 履行 属地 管理 责任 单位 安全 主体 责任 确保 各项 安全 防范 工作 落实 到位 单位 密切 关注 预警 信息 严格执行 预警 响应 要求 预警 响应 规定 基础教育 阶段 学校 及时 停止 学校 入校 活动 包括 暑期 托管 在校 活动 体育训练 社会 实践 暂停 线下 课外 培训 室外 教学 研学 夏令营 活动 妥善安置 安全 转移 相应 滞留 人员 高等教育 学校 暂停 校内 学术交流 活动 停止 校外 实习 实践 活动 已经 在外 集体 活动 出行 出差 师生 做好 安全 提醒 做好 防范 对应 工作 妥善安置 安全 转移 相应 滞留 人员 直属单位 做好 房屋 安全 用电 安全 及防 倒灌 防范 应对 工作 单位 加强 项目 强降雨 防范 应对 工作 暂停 室外 施工 项目 单位 迅速 采取行动 提前 做好 应对 强降雨 防范措施 单位 迅速 组织 一次 建筑 房屋 安全检查 削坡 建房 在建 工地 危旧房屋 建筑设施 设备 临时 搭建 户外 标识牌 地下 空间 设施 进行 隐患 排查 防止 深基坑 塌方 堆土 滑坡 高空 坠物 雨水 倒灌 突发事件 加强 巡视 巡查 力度 及时 消除 各类 安全隐患 单位 严格 带班 值守 制度 妥善处置 突发事件 单位 加强 应急 值守 工作 坚持 领导 带班 保证 信息 畅通 及时 掌握 辖区 单位 安全 情况 加强 信息 报送 工作 发生 安全 问题 突发事件 及时 市教委 相关 部门 报告 迅速 采取 应对 措施 做到 漏报 误报 瞒报 最大 限度 减少 人员伤亡 财产损失 北京青年报,"安全, 工作, 单位, 预警, 做好"
